Antibody	Genes	CTRL_0	PBS_1	PBS_4	PBS_8	PBS_24	PBS_48	EGF_1	EGF_4	EGF_8	EGF_24	EGF_48	HGF_1	HGF_4	HGF_8	HGF_24	HGF_48	OSM_1	OSM_4	OSM_8	OSM_24	OSM_48	IFNG_1	IFNG_4	IFNG_8	IFNG_24	IFNG_48	BMP2_1	BMP2_4	BMP2_8	BMP2_24	BMP2_48	TGFB_1	TGFB_4	TGFB_8	TGFB_24	TGFB_48
G6PD-R-V	G6PD	0.063072838	0.105267644	0.136849826	0.138704887	0.092575326	0.224890951	0.009486117	0.026955277	0.017933572	-0.111488316	-0.206816085	0.000349609	0.011642227	0.012463943	-0.008739999	-0.096300488	-0.092499401	0.026708789	0.015922847	-0.133105186	-0.194280533	-0.045319157	-0.016257062	0.04411774	-0.179130355	-0.030927683	0.048986704	-0.04083734	-0.046884545	-0.09534993	-0.226330762	-8.85E-05	0.036918461	-0.008396637	-0.10351546	-0.210892212
Gab2-R-V	GAB2	-0.073908547	0.012434726	0.038358951	0.096427862	0.056404373	0.289218333	-0.110854812	-0.039138172	-0.035095365	-0.060903702	-0.173449835	-0.105389395	-0.143892446	0.033138241	-0.082614515	-0.095497206	-0.048632643	-0.159462402	-0.038598405	-0.15203213	0.284902138	-0.118528264	-0.11418882	-0.04882086	-0.114399211	-0.067098819	-0.113493962	0.004470934	-3.46E-02	0.06660912	0.061032362	-0.161893723	-0.052651562	-0.027357124	0.39088469	0.674040448
GATA3-M-V	GATA3	-0.011213841	-0.009145258	0.020494543	-0.014116042	0.07635831	0.062772647	-0.002313027	-0.034285059	-0.05541687	-0.061120339	0.057248685	-0.02404062	0.032544484	0.018019682	0.082994523	0.162353721	-0.032970473	-0.039936641	-0.128981202	-0.086915234	-0.038622985	-0.017578865	-0.046481501	-0.02539211	-0.035649922	0.184423932	-0.041460146	-0.010736885	0.03368296	0.013863898	0.031658663	-0.012857083	-0.065412843	-0.06283526	-0.117194932	-0.012544588
GATA6-R-C	GATA6	0.097191727	0.12289206	0.180188966	0.108119415	0.101930053	0.071763103	0.074777427	0.056310909	0.074020037	-0.057484514	-0.075733097	-0.019496891	0.040826186	0.056201702	0.02114892	-0.063584614	-0.047296526	0.069623302	-0.02425004	-0.07349995	-0.03460872	0.076638432	-0.005941229	0.002427127	-0.26476455	-0.232044867	0.070891428	0.004803502	-0.029476162	-0.141684933	-0.212544027	0.06935766	0.090176803	0.0738456	-0.176165771	-0.101750682
GCLM-R-C	GCLM	-0.012853023	0.022727132	0.018228	0.023095933	0.039516959	0.060196454	-0.040242282	-0.06367132	-0.077395902	-0.095790104	-0.078070076	-0.030243132	-0.038843294	-0.070823051	-0.019614434	-0.062066804	-0.045662398	-0.069695343	-0.008721337	-0.06648474	-0.045162287	-0.108265514	-0.026015187	-0.021449146	-0.081584443	0.065196567	-0.054355667	-0.064867773	-0.000879167	-0.069901754	-0.040332808	-0.065919973	-0.098996536	-0.030171601	-0.091515311	-0.074305655
GCN5L2-R-V	KAT2A	0.10144379	0.086558952	0.094685815	0.114990895	-0.098905821	-0.127392486	0.096977325	0.094242473	0.020401475	0.075268804	0.11758587	0.092536387	0.084230033	0.054797046	0.069540997	-0.034065263	0.049569233	0.096326399	0.045580864	0.10377778	0.120221605	0.07588197	0.053129867	0.018520885	0.004645739	0.03228502	0.082555442	0.087884356	-0.002061817	-0.042041443	-0.057056367	0.139742951	0.073710412	-0.051581456	-0.294705181	-0.325493066
Glutamate-D1-2-R-C	GLUD1	0.066534993	0.091341071	0.152829648	0.161239413	0.165868046	0.666899378	-0.018923245	-0.02457266	-0.057481184	-0.078184355	-0.091402646	0.011632434	-0.042165783	-0.043745889	0.003786502	0.161023166	-0.022642073	-0.052190437	0.02450079	-0.154071762	-0.183213309	-0.037950126	-0.066637975	-0.021930692	-0.231519535	-0.139079785	-0.00139343	-0.031108854	0.011974219	-0.125758235	0.01621388	-0.041384003	-0.054199229	-0.045587994	-0.300768489	-0.34463709
Glutaminase-R-C	GLS	0.016168831	-0.005446982	-0.008552195	-0.024308991	-0.115835105	-0.143760644	-0.00099518	0.008080386	-0.04304193	-0.038109159	-0.003249216	0.027956667	-0.02043625	-0.03039241	-0.029764922	0.062989349	0.002050483	-0.007108445	-0.008153467	-0.092924279	-0.082210937	-0.002130973	-0.00141785	-0.024190403	-0.033992465	-0.047256118	-0.002185464	0.020819139	0.001617802	-0.046585601	0.007009285	-0.004721228	-0.004310738	-0.00616595	0.118481666	0.124317363
Granzyme-B-R-V	GZMB	-0.001345922	-0.007018932	0.007479833	-0.007227178	-0.030633664	-0.047318675	-0.002237046	-0.0346461	-0.022472419	-0.034783826	0.131090435	-0.014528398	0.028871186	-0.022487039	0.023179374	0.129033239	0.052283167	-0.004724728	-0.01529389	-0.000471651	0.141499682	0.059272712	-0.060409175	0.000947853	-0.033726822	0.121619944	0.023121721	-0.005756683	0.023518215	-0.06458586	0.093749648	-0.023924928	0.005983421	-0.018300591	-0.378604961	-0.140146379
GSK-3a-b-M-V	GSK3A GSK3B	-0.041587768	0.018620179	-0.043989061	-0.07869056	-0.124721104	-0.253414452	-0.020058428	-0.035920613	0.011851955	0.124918414	0.201853477	-0.004222454	0.040063975	0.018767082	0.026754427	0.083435426	0.001178651	-0.005113945	-0.058662016	0.047102798	0.003439717	-0.025183296	0.024567718	-0.030481911	0.030266557	-0.026222166	-0.02766504	-0.074746949	0.012235359	0.142758152	0.107514547	0.003420526	-0.01903242	0.05207683	0.184855869	0.30637342
GSK-3a-b_pS21_S9-R-V	GSK3A GSK3B	0.207059901	-0.542951973	-0.206599843	-0.20711129	-0.276579286	-0.303475234	0.168159673	0.131158607	0.18849663	0.0854317	0.051678449	0.004009799	-0.068862398	-0.145413158	-0.282866785	-0.173982514	0.172152844	-0.019499061	-0.082183465	-0.296325518	-0.556765866	0.021888167	0.166935677	0.136873376	-0.03383349	-0.215638273	0.048334714	-0.018701946	0.019327139	0.010639542	0.143374794	0.070931109	0.00283119	0.246318835	0.356816156	0.399534974
Gys-R-V	GYS1	-0.098140919	-0.020077722	0.00324323	-0.073415507	0.079751389	-0.228377699	-0.150250168	-0.089973514	-0.012181493	0.057103303	0.053803953	-0.08104307	-0.065238413	-0.008192277	0.081489832	0.136422607	-0.102338419	-0.09272577	-0.267790057	-0.492984661	-0.090048245	-0.141842449	0.018441963	-0.049174363	0.03260286	0.114136158	-0.085812626	0.043856066	0.118525646	0.376326587	0.313877769	-0.155088266	-0.068351837	-0.018073425	-0.058994959	0.043829698
Gys_pS641-R-V	GYS1	0.006044603	-0.023709495	0.06896139	0.095384383	0.185684392	-0.068355619	-0.069332671	0.020470206	0.022038623	0.076833267	0.267078061	-0.040509093	0.120908133	0.112968824	0.250067485	0.461564757	-0.048028611	-0.077523896	-0.394904185	-0.44324055	0.145350914	-0.06742779	-0.091397499	-0.198492992	-0.048959399	0.407750036	-0.025836078	0.094692814	0.136367854	0.274716977	0.661225367	-0.059185884	0.014300593	-0.060018744	-0.068469611	0.332343065
H2AX_pS140-M-C	H2AFX	-0.064997705	-0.086538511	-0.061507081	-0.128679727	0.105543175	0.384416672	-0.034956192	-0.05518388	-0.069193456	-0.143558238	-0.140824906	0.002764169	-0.012502058	-0.063883283	-0.177022871	0.122767394	0.024295278	-0.049690195	-0.01194762	-0.149190382	-0.040333622	0.029596515	0.004654265	-0.024533016	0.023932939	0.132714167	0.002241154	0.032687257	-0.020353018	-0.119511845	-0.09539956	-0.036432522	0.009447684	-0.051158812	-0.013360203	-0.097264588
HER2-M-V	ERBB2	0.035084234	0.056683146	0.159105118	0.144151545	0.324833433	0.285731346	-0.039463606	-0.042809094	-0.081264447	-0.179000646	-0.353107722	-0.081212383	0.034473819	0.125749314	0.281309917	0.512875982	0.0176391	0.11279605	0.150574569	0.226082114	0.475000772	-0.039312868	-0.067406808	0.023012015	-0.287672598	-0.774089966	0.042923226	-0.1080482	-0.108855968	-0.182425845	-0.380660276	-0.008290236	-0.065878507	0.003259641	-0.004138608	-0.139020668
HER2_pY1248-R-C	ERBB2	0.005750503	-0.496405347	-0.506889254	-0.534367436	-0.727822178	-0.612554409	0.606840381	0.2744213	0.223430081	0.163823079	0.031438315	-0.342055422	-0.520848501	-0.527384609	-0.546652799	-0.512153276	-0.475627153	-0.379557815	-0.387778899	-0.406317331	-0.370437084	0.436687888	0.203428005	0.028101284	-0.152629578	-0.700162053	0.468188376	0.186702064	0.040014869	0.36467785	0.257958899	0.512608098	0.219354586	0.170203465	-0.099873078	-0.166579662
HER3-R-V	ERBB3	0.392446105	0.353183317	0.344595722	0.39140257	0.544367241	0.859358285	0.115751769	0.122111042	0.093776159	-0.264795959	-0.751301833	0.14557077	0.120875685	0.055960336	-0.085381919	-0.343114248	0.115006749	0.094865101	0.087801074	-0.301778835	-0.435568774	0.185422265	0.159060382	0.013558795	-0.227946606	-0.535440703	0.114886346	0.073179904	0.019747304	-0.239116514	-0.584692971	0.162331733	0.146461442	0.019455298	-0.12635466	-0.633879204
HER3_pY1289-R-C	ERBB3	-0.103888404	-0.053394305	-0.030006707	-0.040927211	0.064914366	-0.066332122	-0.074897433	0.012204744	-0.030763832	0.018760253	-0.006312638	0.019757909	0.010713259	0.041004166	0.082096692	0.161543869	-0.07163687	0.022650474	0.001217728	0.164935811	0.281249472	-0.048816741	-0.069529494	-0.042800334	0.305493442	0.31301606	-0.100999948	0.008107734	-0.029114592	0.159219909	0.15245762	-0.082970957	-0.08782309	-0.040344328	0.152828958	0.323192518
Heregulin-R-V	NRG1	-0.072667108	-0.050486309	0.007160547	-0.040838659	-0.062070556	-0.081635239	-0.091007821	-0.114374333	0.004711545	-0.006404205	0.049063109	-0.06212376	-0.095953162	-0.075030799	-0.015692378	-0.030547827	-0.078339473	-0.059557251	0.009988153	0.055275974	-0.022282397	-0.128865836	-0.030742164	0.137303589	-0.025106299	-0.157297053	-0.097385128	-0.057154708	-0.052274514	-0.101329423	0.073578261	-0.079449539	-0.105238035	0.030080153	-0.093274181	0.006752056
HES1-R-V	HES1	0.154248568	0.015650562	-0.34644644	-0.21986073	-0.34732522	-0.447667948	0.205122462	0.079840018	0.05828762	-0.004223883	0.11539419	0.13889812	-0.157875952	-0.002737328	0.176280025	0.106202682	0.233829782	0.170247944	0.131615699	0.109790791	0.220840325	0.15025337	-0.279454431	-0.431057263	-0.856516047	-1.134797875	0.222987364	0.374157129	0.16373245	-0.006737497	0.002361881	0.222813963	-0.266472265	-0.516684651	-1.017693924	-0.795175142
Hexokinase-II-R-V	HK2	0.072837453	0.138735721	0.15950041	0.082981504	-0.056920682	-0.012535098	0.031887269	-0.021867811	-0.011298283	-0.039255546	-0.033863779	-0.000370804	-0.006287655	0.005488751	-0.067105106	-0.097913261	0.026552944	0.022374945	0.012813845	0.048272122	0.060355978	0.04941408	0.009265304	0.027018533	-0.087736177	-0.08757192	0.056215832	-0.040881929	-0.003640678	-0.126144019	-0.168175998	0.049452506	0.039851573	-0.031197911	-0.204573073	-0.25533686
Hif-1-alpha-M-C	HIF1A	0.139739019	-0.218847151	-0.253238161	-0.341411645	-0.44825974	-0.379057036	-0.171791045	0.067789075	0.084876618	0.048900995	-0.170640948	-0.189017516	-0.246712223	-0.105736304	-0.24635733	-0.465602857	-0.105826049	0.569684838	1.120722171	1.219966095	0.895344213	-0.120036219	0.310693222	0.575449274	0.27076689	-0.437529495	-0.147401227	0.060778673	-0.027659197	0.009259938	-0.236513542	-0.045097418	0.176447245	0.09311048	0.296200884	0.018307549
Histone-H3-R-V	HIST3H3	-0.287208093	-0.198838571	-0.176457168	-0.094213636	0.609045915	1.50026497	-0.207958532	-0.082221927	-0.006787264	-0.141112789	-0.296199616	-0.282003343	-0.015534208	0.166761288	-0.058021412	0.057760901	-0.102867611	-0.058615461	0.024721551	-0.193535824	-0.241557675	-0.118316899	-0.085013587	0.152299868	-0.171434432	0.13165671	-0.074111084	-0.200910781	0.057877028	-0.057344378	-0.351261499	0.066479872	0.117310527	0.001059529	-0.21190711	-0.396433569
HSP27-M-C	HSBP1	0.079695977	0.1703155	0.144579452	0.144833196	0.350631285	0.426691245	0.065533043	-0.006695525	0.034313902	-0.03284494	-0.242745355	0.016575604	0.026927507	0.030996385	0.147867471	0.114664064	-0.064226983	-0.005460395	-0.015699871	-0.115807006	-0.108729675	0.010047131	-0.00894587	0.005807004	-0.053454558	-0.159623365	0.019719324	0.04928866	0.02539443	0.036024932	-0.076779497	-0.055510708	0.049907119	-0.007468385	0.000577558	-0.20286031
HSP27_pS82-R-V	HSBP1	-0.31789442	-0.217801566	-0.24664084	-0.199340287	0.537567384	0.541924184	0.08436577	-0.229139324	-0.165095138	-0.314660549	-0.488433567	0.028250604	-0.222499437	-0.209580729	0.173505921	0.434321884	0.261325773	-0.004544601	-0.008624774	-0.352417325	-0.26713323	0.112488844	-0.000510909	0.030301479	-0.418737102	-0.685851937	0.196661316	0.075433093	0.147293454	0.172845755	0.213142993	0.129437002	0.065426682	0.359321115	0.588799153	0.185654774
HSP70-R-C	HSPA1A	-0.043158948	0.057217288	-0.026470697	-0.018798352	0.075385217	-0.025008614	-0.081571733	-0.028654717	-0.094877142	-0.032124836	0.008929598	-0.043198324	-0.035935316	-0.03506845	0.028372325	0.118875286	-0.045377565	-0.037480946	0.023357074	-0.077996311	-0.122153001	-0.061050227	-0.049472695	0.005892733	-0.127907419	-0.111194397	-0.044984094	-0.040233282	-0.029733866	-0.019273976	0.026800551	-0.067852513	-0.074353515	-0.034454438	-0.124141457	-0.085230393
IGF1R_pY1135_Y1136-R-V	IGF1R	0.103253778	0.049470979	0.061885715	0.034279397	0.033865878	0.239623617	-0.004166319	-0.021011202	-0.008591519	0.007278126	-0.077741096	-0.013657989	0.008248211	-0.00168283	-0.042902412	-0.006291255	0.003192812	0.002665731	-0.145093756	-0.02111527	0.029116732	0.016473857	-0.013592793	-3.95E-05	0.049564153	0.061404384	0.02824631	0.034767536	0.021238215	0.02632576	-0.061903527	-0.028593343	0.000144604	-0.050991854	0.036927709	-0.033780469
IGFBP2-R-V	IGFBP2	0.162543402	0.304884801	0.346128628	0.293599534	0.178014697	0.218268365	0.039494431	0.045984626	0.038389952	0.010846357	-0.173303752	0.037058086	0.03389894	0.00679163	0.038770326	-0.148161402	0.001557061	0.065264583	0.092116741	-0.094074671	-0.27919856	0.042593094	0.037075408	0.068179055	-0.216426484	-0.390927978	0.061948612	-0.103989698	0.016231655	-0.122114603	-0.304652765	0.045092093	0.051483806	0.07574488	-0.142417571	-0.421142601
IGFRb-R-C	IGF1R	-0.127872176	-0.111325847	-0.062766529	-0.104064166	-0.118445192	-0.131623046	-0.160873904	-0.117770798	-0.154688342	-0.087780126	-0.077687172	-0.068735511	-0.098626248	-0.095798337	-0.064604406	-0.08583386	-0.081092277	-0.034886591	0.25320064	0.6600668	0.979586082	-0.107003672	-0.060453497	-0.042549045	-0.002049088	-0.03066825	-0.113984101	-0.157742438	-0.084147904	-0.133237553	-0.043891255	-0.183757523	-0.099182245	-0.017041002	0.327952095	0.294894763
INPP4b-R-V	INPP4B	-1.00E-02	0.018932771	0.045370237	-0.146254986	-0.104554629	-0.053434059	0.023152665	-0.00951888	-0.008402936	-0.074536381	-0.149316886	0.040534321	0.012813787	0.023380455	-0.072820047	-0.098069611	0.039582126	0.073609403	-0.023119659	-0.250178531	-0.266438212	0.012339921	0.048174386	-0.003477899	-0.284189917	-0.187387728	0.02292457	0.048677077	0.015677346	-0.080422523	-0.07094432	-0.011084361	0.080504318	0.022903161	0.411542906	0.580568297
IR-b-R-C	INSR	-0.04660526	0.028579054	0.100787853	0.183216256	0.142919764	0.300268122	-0.087264067	-0.016865869	-0.013710887	0.079758188	0.037155507	-0.134097564	-0.034913959	0.050001501	0.143489384	0.092586657	-0.117844003	-0.00327762	0.023830064	0.227325974	0.304471814	-0.113529997	-0.09186557	-0.034058302	-0.223443376	-0.201797217	-0.095752388	-0.076768261	-0.041545547	0.012087171	-0.096956864	-0.07158181	-0.0786417	-0.062256819	-0.135266186	-0.073681312
IRF-1-R-C	IRF1	-0.049684714	-0.005930579	-0.04811599	-0.105691747	0.064923478	0.135598753	-0.080890646	-0.107811293	-0.107724158	-0.150281056	-0.251241634	-0.066889364	-0.065990458	-0.118126513	-0.160085026	-0.057542958	-0.096293843	0.109702052	-0.011664728	-0.032958869	0.024448988	-0.049731308	1.899082728	1.892001938	2.033323384	1.841366189	-0.11459645	-0.10385617	-0.158715506	-0.102303861	-0.141133743	-0.059310379	-0.131350674	-0.109373219	-0.081016778	-0.115915698
IRS1-R-V	IRS1	-0.01191782	0.009696286	0.045669386	0.006687992	-0.030881504	0.115564757	-0.023976499	-0.027551632	-0.042089514	-0.073482949	-0.074088593	-0.009433319	-0.002495648	-0.040327177	-0.034012097	-0.108807732	-0.027548245	-0.004181063	0.019251937	-0.182946216	-0.163583102	-0.056908211	-0.025148179	-0.071053763	-0.196378041	-0.087824097	-0.012732111	-0.003326538	-0.017008676	-0.105794	-0.074981444	-0.043123388	-0.022847829	-0.089409067	-0.171911367	-0.14136771
Jagged1-R-V	JAG1	-0.021844419	-0.03042038	-0.07389322	-0.101249876	-0.139170796	-0.000314825	-0.033606474	-0.016974365	-0.03341707	-0.120919697	-0.192644466	-0.038623908	-0.121274789	-0.076864046	-0.137679813	-0.148753151	-0.03478912	-0.006373554	0.002905892	0.012149318	0.029585451	-0.03357551	-0.03952753	-0.021852474	-0.143844303	-0.073217738	-0.048518675	0.039795668	0.025501918	-0.143008539	-0.187956091	-0.056098568	0.134473441	0.177929713	0.171827795	-0.051419676
Jak2-R-V	JAK2	-0.017601076	0.00025382	0.020239413	0.056698823	0.120386074	0.13942615	-0.007827603	-0.010484434	-0.01725537	0.079422232	0.130547646	0.017409993	0.003656332	0.010035762	0.076789223	0.19915848	-0.000840645	-0.027933809	-0.076072127	0.005935938	0.038632917	-0.015306023	-0.081002187	0.197584981	0.760039812	0.808914941	0.014481617	-0.024951877	0.003952154	0.105587837	0.188658129	0.016433485	-0.044936174	-0.056986564	0.043497691	0.0754251
JNK2-R-C	MAPK9	-0.069851588	-0.085743867	-0.068945343	-0.102493709	-0.130478648	-0.162889424	-0.06119822	-0.124480934	-0.088659787	-0.094527977	-0.026210591	-0.002136431	-0.02672634	-0.093170999	-0.080298983	-0.030021645	0.010211382	-0.098226761	-0.014379847	-0.096867601	-0.015633967	0.033396179	-0.02360067	-0.088796814	-0.07594439	0.082904952	-0.029490444	-0.04762768	-0.006514326	-0.12244466	0.202926168	-0.080224906	-0.056971933	-0.025085205	-0.016029802	0.121255899
JNK_pT183_Y185-R-V	MAPK8 MAPK9	0.114925579	-0.082571594	0.034778656	0.056786221	0.0438339	0.151993802	0.117118633	0.082060277	0.075314462	0.108257572	0.028925036	0.046636924	0.008115691	-0.004459129	-0.018246705	0.04345255	-0.016147163	-0.010869999	-0.050972209	-0.09905585	-0.004165192	0.014527642	0.013576566	-0.014248646	0.001039052	0.017653069	0.045957647	0.027912976	-0.004856458	0.05300061	0.046514759	0.017728854	0.045136472	0.092527874	0.280490254	0.233761488
LC3A-B-R-C	MAP1LC3A MAP1LC3B	-0.07685779	-0.130559064	-0.149732337	-0.145222554	-0.313307655	-0.221648498	-0.150519999	-0.117577713	-0.045895805	-0.153482032	-0.188885683	-0.000542457	-0.211510223	-0.138801096	-0.222886033	-0.268486382	-0.053907337	-0.134891519	0.167351319	-0.188936036	-0.226786767	-0.156385774	0.030391319	0.179255974	0.162625566	-0.157367128	-0.131445171	-0.01554662	0.143239734	-0.046670872	0.028120048	-0.187132183	-0.059910997	0.071259164	0.434798548	0.337727451
Lck-R-V	LCK	0.01738741	0.089334206	-0.078508333	0.0707057	0.00146691	0.002467751	0.031815931	0.01272397	-0.007348983	-0.002034733	0.004693394	-0.003490475	0.048700785	0.015978719	0.049814468	0.021523157	-0.007438495	0.067276497	0.080261937	0.188351372	0.361411654	-0.008053846	0.02017166	0.109713374	0.129068472	0.300533964	0.057687866	-0.052611471	0.005249971	-0.021741377	-0.038627888	0.03357187	0.001949264	0.074292265	-0.058843262	-0.212352831
LDHA-R-C	LDHA	-0.142195882	-0.100858727	-0.141310061	-0.125571996	-0.216993731	-0.187786571	-0.10946257	-0.117849359	-0.109134215	-0.097821071	0.21635386	-0.081978383	-0.083414472	-0.113788092	-0.018223593	0.700701518	-0.029666726	-0.080372564	0.037580895	0.348370091	0.684026334	-0.088580364	-0.047157666	-0.024801631	0.219455492	0.267453715	-0.075723581	-0.053058822	0.001903756	0.022798624	0.313681233	-0.140231264	-0.073693641	-0.0395715	0.144343672	0.41343903
LRP6_pS1490-R-V	LRP6	0.048357879	-0.041736426	-0.007805259	-0.03549359	-0.210718774	-0.051767539	0.009783969	0.029941657	0.005309714	-0.024583169	-0.098836524	0.021176154	0.000277872	-0.00026144	-0.091303368	-0.265481565	0.016142195	0.047034508	0.003663606	-0.138233111	-0.170455097	0.079162551	0.074391825	0.046873273	-0.198135568	-0.181417774	0.07532721	0.048822586	0.005623837	-0.096297743	-0.175014326	0.059294235	0.063817495	-0.023169342	-0.076395789	-0.120064575
MAPK_pT202_Y204-R-V	MAPK1 MAPK3	0.531167201	-0.555389827	-0.242227345	-0.392430596	-0.558264038	-0.454187112	0.373389002	0.429570901	0.372161083	0.104121025	-0.332349632	-0.117636854	-0.063805623	-0.140504234	-0.299180199	-0.393097741	0.180765012	0.05208263	-0.117388197	-0.272644804	-0.379115353	0.095784748	0.144119407	0.218959133	-0.244276527	-0.290111218	0.053304637	-0.098021976	-0.088723159	-0.240558362	-0.17085404	0.125769281	0.150690585	0.215853037	0.417825104	0.717625666
Mcl-1-R-V	MCL1	0.009819042	-0.098318229	-0.517084966	-0.402158062	-0.366081808	-0.249798328	-0.150079111	0.10307731	0.238663374	0.369967135	0.105964214	-0.103977231	-0.330169786	-0.134495635	-0.038467133	-0.056606688	-0.117967005	0.013222046	0.298528697	0.467922762	0.043668865	-0.159281799	0.620357618	0.839810636	0.782226827	-0.661059862	-0.149944559	0.169726716	0.142600287	0.110053578	-0.323974767	-0.117873558	0.301045008	0.38632049	-0.063699043	-0.397765004
MCT4-R-V	SLC16A4	-0.187267006	-0.188913813	-0.231222659	-0.122035891	-0.22544657	-0.251188934	-0.140443552	-0.070857749	0.053313382	0.012051657	0.376906634	-0.096145464	-0.049461688	0.028216523	0.003161661	0.27105899	-0.006971344	0.04209418	0.025943961	0.252671164	0.518088739	-0.038935782	0.057827298	0.025413295	0.067013057	0.444448721	-0.045297798	-0.030497445	-0.024941507	0.023797364	0.240180835	-0.039315725	0.036860508	0.007551045	0.009915784	0.148445277
MDM2_pS166-R-V	MDM2	-0.047893016	-0.320837596	-0.322024232	-0.352044407	-0.337915607	-0.378540428	0.062768044	0.010464962	0.044269665	0.112110214	0.143899149	-0.008990496	-0.139226708	-0.096338783	-0.056669138	0.003426112	0.140820259	-0.038425489	0.003833926	0.119529917	-0.027762451	0.084331167	0.079717185	0.090443421	0.167478002	-0.032707295	0.06279629	0.012108795	0.026159558	0.111497414	0.138274472	0.105224889	0.028354927	0.08648719	0.119019434	0.213985682
MEK1-R-V	MAP2K1	-0.045377691	-0.167560119	-0.19191291	-0.087808989	-0.157067615	-0.295297676	0.015360647	-0.000917751	-0.134869637	0.271497164	0.119052199	0.043174213	0.020360303	-0.012593809	-0.104510415	-0.075204831	0.051388321	-0.02486709	0.009682507	-0.027271583	0.096081532	0.054999319	-0.068659342	-0.008803813	0.358467428	0.258713503	-0.036328742	0.011901129	0.011083751	0.055601152	0.13333613	-0.026877904	-0.004883595	0.023629044	0.373973026	0.160189582
MEK1_pS217_S221-R-V	MAP2K1	-0.024132921	-0.16359896	-0.154718567	-0.152090731	-0.111219824	-0.131545247	0.039857867	0.011380864	0.050445057	0.10994028	0.076510777	0.020110999	-0.111446433	-0.08734929	-0.005290174	0.015081558	0.046095871	-0.066130499	-0.01537886	0.045786204	0.015933657	0.057310072	0.003667905	0.050111109	0.224210567	-0.074503958	0.011485939	0.042126197	0.036610157	0.112036082	0.136337994	0.058782669	-0.020674529	0.093942083	0.227335774	0.239033286
MERIT40_pS29-R-V	BABAM1	-0.050040472	-0.130997271	-0.097376707	-0.134787201	-0.129364476	-0.083785066	-0.011678075	-0.111664658	-0.118210385	-0.063924693	0.019496123	-0.090567589	-0.114518766	-0.12086799	-0.055401482	-0.066009642	0.002969287	-0.025515256	-0.004442186	-0.013051722	-0.054850572	-0.056348057	-0.021953185	0.029440257	0.065508314	-0.045945552	-0.030719814	-0.103946226	-0.018949836	0.05613575	0.164516858	-0.070960038	-0.089820668	0.015606709	0.132844906	0.080753504
Merlin-R-C	NF2	-0.131954904	-0.064234992	-0.130645427	-0.113206413	0.016044346	-0.254388399	-0.042743144	-0.054940127	-0.037656456	0.181823319	0.482625975	0.05340138	-0.011857966	0.018180844	0.22749731	0.502036647	0.005376618	-0.039135408	0.02068894	0.155606137	0.343823916	-0.060285968	-0.066465945	-0.033138906	0.178609091	0.239391513	-0.024605003	-0.038123607	-0.028149298	0.157293431	0.508195437	-0.035814858	-0.125309701	-0.042324935	0.19393407	0.890591183
MIF-R-C	MIF	0.030663402	0.035370945	0.025616837	0.073142916	0.113243885	0.197440502	-0.084451088	-0.0759427	-0.067229849	-0.128847089	-0.163630816	-0.129239599	-0.043758181	-0.06159808	-0.041989125	-0.015922067	-0.040139046	-0.122899802	-0.06307625	-0.089845195	0.117022645	-0.036224595	-0.009725486	-0.051949933	-0.059971434	-1.66E-02	-0.059299258	-0.034453289	-0.027345251	-0.173740473	-0.086096707	-0.092925485	-0.07743079	-0.065508053	-0.051543145	-0.190997914
MIG6-M-V	ERRFI1	0.078863869	0.082912764	-0.006593348	-0.061517847	0.04867092	0.073911676	0.057108261	0.031260204	-0.020388235	-0.073194078	-0.193634219	0.101552418	0.042708963	-0.014868222	0.040983931	0.183940132	0.037679366	0.025253501	0.033355772	-0.076081168	0.004617681	0.07636839	-0.018625283	-0.102610349	-0.198083551	-0.169994821	0.04204022	0.165551872	0.190235726	0.171526319	0.114242735	0.050650937	0.00614566	-0.075314225	-0.181248021	-0.321158547
MMP2-R-V	MMP2	0.072735119	0.075143374	0.127407857	0.078828904	0.126778705	0.191110946	0.041325834	0.039873022	0.044107354	-0.092179602	-0.16024975	0.073463819	0.061140503	0.031591839	-0.022206083	-0.053672349	0.006724227	0.062845154	0.005613936	-0.068175056	-0.072981393	0.065585896	-0.020724937	0.008385319	-0.156039906	-0.106038033	0.068420305	0.008119024	-0.016376723	-0.087821083	-0.179526055	0.076152763	-0.015715941	0.029452872	-0.153588635	-0.207245111
Mnk1-R-V	MKNK1	0.042791628	0.101695631	0.050858451	0.017513793	-0.292762293	-0.6202018	0.009654065	0.014175848	0.043873875	-0.002799593	-0.036452318	0.059223126	0.035337053	0.00634559	-0.203222843	-0.122350396	-0.005609638	0.06094615	0.020396547	-0.049310994	-0.102281851	0.033181414	-0.036715128	0.043646984	0.032480936	-0.250106755	0.032249162	0.027520068	0.044137006	0.126927984	0.010588149	0.052931479	0.01118895	0.041203691	0.253926934	0.256155774
MSH6-R-C	MSH6	-0.047835907	-0.004876125	0.016876555	0.021191971	-0.202199959	-0.845286872	-0.037447793	0.019178552	0.002263365	0.241009662	0.374117035	0.028142257	0.039242975	0.032553652	0.084786516	0.073210271	0.036869667	0.025866514	0.066452102	0.077314051	-0.095304206	0.00942287	0.002859311	-0.019477466	0.136684502	0.129337195	-0.045778343	0.050785748	-0.020561599	-0.024280756	0.026050506	-0.021355489	-0.001912166	0.02561856	-0.146060089	-0.119238839
